城市id	城市名称	城市名称英文	市级名称	市级名称英文	省级名称	省级名称英文	国家名称	国家名称英文	经度	纬度	cityType
960	惠阳区	Huiyang District	惠州市	Huizhou	广东省	Guangdong	中国	China	114.456679	22.788726	0
961	博罗县	Boluo County	惠州市	Huizhou	广东省	Guangdong	中国	China	114.289742	23.173189	0
962	惠东县	Huidong County, Huizhou	惠州市	Huizhou	广东省	Guangdong	中国	China	114.720204	22.984965	0
963	龙门县	Longmen County	惠州市	Huizhou	广东省	Guangdong	中国	China	114.24309	23.739285	0
965	梅州市	Meizhou	梅州市	Meizhou	广东省	Guangdong	中国	China	116.1189393	24.32135183	0
966	兴宁市	Xingning	梅州市	Meizhou	广东省	Guangdong	中国	China	115.72735	24.138691	0
967	梅县区	Meixian District	梅州市	Meizhou	广东省	Guangdong	中国	China	116.10873	24.307465	0
968	大埔县	Dabu County	梅州市	Meizhou	广东省	Guangdong	中国	China	116.68863	24.354483	0
969	丰顺县	Fengshun County	梅州市	Meizhou	广东省	Guangdong	中国	China	116.17049	23.767244	0
970	五华县	Wuhua County	梅州市	Meizhou	广东省	Guangdong	中国	China	115.7625	23.932161	0
971	平远县	Pingyuan County, Meizhou	梅州市	Meizhou	广东省	Guangdong	中国	China	115.88982	24.565931	0
972	蕉岭县	Jiaoling County	梅州市	Meizhou	广东省	Guangdong	中国	China	116.17018	24.651356	0
974	汕尾市	Shanwei	汕尾市	Shanwei	广东省	Guangdong	中国	China	115.352496	22.76635035	0
975	陆丰市	Lufeng	汕尾市	Shanwei	广东省	Guangdong	中国	China	115.64108	22.948467	0
976	海丰县	Haifeng County	汕尾市	Shanwei	广东省	Guangdong	中国	China	115.33481	22.975712	0
977	陆河县	Luhe County	汕尾市	Shanwei	广东省	Guangdong	中国	China	115.65143	23.310923	0
979	河源市	Heyuan	河源市	Heyuan	广东省	Guangdong	中国	China	114.6858995	23.73414705	0
980	紫金县	Zijin County	河源市	Heyuan	广东省	Guangdong	中国	China	115.17306	23.643053	0
981	龙川县	Longchuan County, Heyuan	河源市	Heyuan	广东省	Guangdong	中国	China	115.25558	24.099714	0
982	连平县	Lianping County	河源市	Heyuan	广东省	Guangdong	中国	China	114.48235	24.357727	0
983	和平县	Heping County	河源市	Heyuan	广东省	Guangdong	中国	China	114.93236	24.439734	0
984	东源县	Dongyuan County	河源市	Heyuan	广东省	Guangdong	中国	China	115.2166667	24.33333333	0
986	阳江市	Yangjiang	阳江市	Yangjiang	广东省	Guangdong	中国	China	111.9471063	21.8438332	0
987	阳春市	Yangchun	阳江市	Yangjiang	广东省	Guangdong	中国	China	111.79068	22.175907	0
988	阳西县	Yangxi County	阳江市	Yangjiang	广东省	Guangdong	中国	China	111.6274	21.750427	0
989	阳东区	Yangdong District	阳江市	Yangjiang	广东省	Guangdong	中国	China	112.02	21.88	0
991	清远市	Qingyuan	清远市	Qingyuan	广东省	Guangdong	中国	China	113.056073	23.68164	0
992	英德市	Yingde	清远市	Qingyuan	广东省	Guangdong	中国	China	113.40208	24.172937	0
993	连州市	Lianzhou	清远市	Qingyuan	广东省	Guangdong	中国	China	112.37812	24.779701	0
994	佛冈县	Fogang County	清远市	Qingyuan	广东省	Guangdong	中国	China	113.53105	23.871895	0
995	阳山县	Yangshan County	清远市	Qingyuan	广东省	Guangdong	中国	China	112.63827	24.485014	0
996	连山壮族瑶族自治县	Lianshan Zhuang and Yao Autonomous County	清远市	Qingyuan	广东省	Guangdong	中国	China	112.0734	24.5693	0
997	连南瑶族自治县	Liannan Yao Autonomous County	清远市	Qingyuan	广东省	Guangdong	中国	China	112.2825	24.718811	0
998	清新区	Qingxin District	清远市	Qingyuan	广东省	Guangdong	中国	China	113.018964	23.732406	0
1000	东莞市	Dongguan	东莞市	Dongguan	广东省	Guangdong	中国	China	113.751647	23.020083	0
1002	中山市	Zhongshan	中山市	Zhongshan	广东省	Guangdong	中国	China	113.392135	22.516353	0
1004	潮州市	Chaozhou	潮州市	Chaozhou	广东省	Guangdong	中国	China	116.63666	23.667706	0
1005	饶平县	Raoping County	潮州市	Chaozhou	广东省	Guangdong	中国	China	117.00357	23.676125	0
1006	潮安区	Chao District	潮州市	Chaozhou	广东省	Guangdong	中国	China	116.68	23.45	0
1008	揭阳市	Jieyang	揭阳市	Jieyang	广东省	Guangdong	中国	China	116.3503027	23.53516172	0
1009	普宁市	Puning	揭阳市	Jieyang	广东省	Guangdong	中国	China	116.16801	23.300182	0
1010	揭西县	Jiexi County	揭阳市	Jieyang	广东省	Guangdong	中国	China	115.83645	23.434557	0
1011	惠来县	Huilai County	揭阳市	Jieyang	广东省	Guangdong	中国	China	116.28851	23.039129	0
1012	揭东区	Jiedong District	揭阳市	Jieyang	广东省	Guangdong	中国	China	116.42	23.57	0
1014	云浮市	Yunfu	云浮市	Yunfu	广东省	Guangdong	中国	China	112.0304961	22.93419797	0
1015	罗定市	Luoding	云浮市	Yunfu	广东省	Guangdong	中国	China	111.57035	22.766914	0
1016	新兴县	Xinxing County	云浮市	Yunfu	广东省	Guangdong	中国	China	112.22508	22.702915	0
1017	郁南县	Yu'nan County	云浮市	Yunfu	广东省	Guangdong	中国	China	111.52143	23.242224	0
1018	云安区	Yun'an District	云浮市	Yunfu	广东省	Guangdong	中国	China	112	23.08	0
1020	海口市	Haikou	海口市	Haikou	海南省	Hainan	中国	China	110.3433604	20.03920587	0
1022	三亚市	Sanya	三亚市	Sanya	海南省	Hainan	中国	China	109.50782	18.234043	0
1023	文昌市	Wenchang	文昌市	Wenchang	海南省	Hainan	中国	China	110.7559	19.620953	0
1024	琼海市	Qionghai	琼海市	Qionghai	海南省	Hainan	中国	China	110.46297	19.246944	0
1025	万宁市	Wanning	万宁市	Wanning	海南省	Hainan	中国	China	110.40747	18.800625	0
1026	东方市	Dongfang	东方市	Dongfang	海南省	Hainan	中国	China	108.63303	19.097265	0
1027	五指山市	Wuzhishan	五指山市	Wuzhishan	海南省	Hainan	中国	China	109.51604	18.769768	0
1028	儋州市	Danzhou	儋州市	Danzhou	海南省	Hainan	中国	China	109.5755	19.518486	0
1029	临高县	Lingao County	临高县	Lingao County	海南省	Hainan	中国	China	109.68616	19.91807	0
1030	澄迈县	Chengmai County	澄迈县	Chengmai County	海南省	Hainan	中国	China	110.01385	19.741013	0
1031	定安县	Ding'an County	定安县	Ding'an County	海南省	Hainan	中国	China	110.31812	19.702471	0
1032	屯昌县	Tunchang County	屯昌县	Tunchang County	海南省	Hainan	中国	China	110.09362	19.364178	0
1033	昌江黎族自治县	Changjiang Li Autonomous County	昌江黎族自治县	Changjiang Li Autonomous County	海南省	Hainan	中国	China	109.04832	19.258587	0
1034	白沙黎族自治县	Baisha Li Autonomous County	白沙黎族自治县	Baisha Li Autonomous County	海南省	Hainan	中国	China	109.44775	19.235895	0
1035	琼中黎族苗族自治县	Qiongzhong Li and Miao Autonomous County	琼中黎族苗族自治县	Qiongzhong Li and Miao Autonomous County	海南省	Hainan	中国	China	109.84006	19.04796	0
1036	陵水黎族自治县	Lingshui Li Autonomous County	陵水黎族自治县	Lingshui Li Autonomous County	海南省	Hainan	中国	China	110.03392	18.505363	0
1037	保亭黎族苗族自治县	Baoting Li and Miao Autonomous County	保亭黎族苗族自治县	Baoting Li and Miao Autonomous County	海南省	Hainan	中国	China	109.69551	18.640591	0
1038	乐东黎族自治县	Ledong Li Autonomous County	乐东黎族自治县	Ledong Li Autonomous County	海南省	Hainan	中国	China	109.1728	18.746597	0
1039	西沙群岛	Xisha District (Paracel Islands)	三沙市	Sansha	海南省	Hainan	中国	China	111.793104	16.2045521	0
1040	南沙群岛	Nanette District (Spratly Islands)	三沙市	Sansha	海南省	Hainan	中国	China	116.748169	11.4763711	0
1041	三沙市	Sansha	三沙市	Sansha	海南省	Hainan	中国	China	111.793104	16.2045521	0
1045	南京市	Nanjing	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.7980508	32.08534463	0
1052	浦口区	Pukou District	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.7019304	32.11031432	0
1055	江宁区	Jiangning District	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.8329782	31.95752422	0
1056	六合区	Liuhe District	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.8348812	32.34453503	0
1057	溧水区	Lishui District	南京市	Nanjing	江苏省	Jiangsu	中国	China	119.0230248	31.65451276	0
1058	高淳区	Gaochun District	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.8698442	31.32650888	0
1059	江浦	Jiangpu County	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.6279694	32.05891667	0
1061	无锡市	Wuxi	无锡市	Wuxi	江苏省	Jiangsu	中国	China	120.2990527	31.57562716	0
1066	锡山区	Xishan District, Wuxi	无锡市	Wuxi	江苏省	Jiangsu	中国	China	120.3613032	31.58796979	0
1068	江阴市	Jiangyin	无锡市	Wuxi	江苏省	Jiangsu	中国	China	120.2587583	31.90781477	0
1069	宜兴市	Yixing	无锡市	Wuxi	江苏省	Jiangsu	中国	China	119.8129456	31.36346151	0
1071	徐州市	Xuzhou	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	117.1825274	34.26360824	0
1077	新沂市	Xinyi, Xuzhou	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	118.3401575	34.37534498	0
1078	邳州市	Pizhou	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	117.9402086	34.31703309	0
1079	丰县	Feng County	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	116.5913422	34.69176606	0
1080	沛县	Pei County	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	116.9228286	34.73480356	0
1081	铜山区	Tongshan District	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	117.1747281	34.19203356	0
1082	睢宁县	Suining County, Xuzhou	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	117.9455944	33.8965808	0
1084	常州市	Changzhou	常州市	Changzhou	江苏省	Jiangsu	中国	China	119.9510839	31.78344759	0
1089	武进区	Wujin District	常州市	Changzhou	江苏省	Jiangsu	中国	China	119.9395741	31.73107696	0
1090	金坛市	Jintan District	常州市	Changzhou	江苏省	Jiangsu	中国	China	119.5726632	31.74872031	0
1091	溧阳市	Liyang	常州市	Changzhou	江苏省	Jiangsu	中国	China	119.4829376	31.42259931	0
1093	苏州市	Suzhou, Jiangsu	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.585372	31.298829	0
1098	吴中区	Wuzhong District	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.6237915	31.26642162	0
1100	常熟市	Changshu	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.752739	31.65361	0
1101	张家港市	Zhangjiagang	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.5336572	31.86703539	0
1102	昆山市	Kunshan	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.981085	31.384929	0
1103	吴江区	Wujiang District, Suzhou	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.645182	31.137677	0
1104	太仓市	Taicang	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	121.108777	31.449891	0
1105	东山镇	Dongshan Town	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.4043611	31.08330278	0
1106	吴县市（现吴中区、相城区）	Wuxian	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.6319778	31.26279167	0
1108	南通市	Nantong	南通市	Nantong	江苏省	Jiangsu	中国	China	120.88507	31.98472502	0
1111	启东市	Qidong	南通市	Nantong	江苏省	Jiangsu	中国	China	121.657426	31.808208	0
1112	如皋市	Rugao	南通市	Nantong	江苏省	Jiangsu	中国	China	120.5568522	32.39225281	0
1113	南通市通州区	Tongzhou District, Nantong	南通市	Nantong	江苏省	Jiangsu	中国	China	121.0592662	32.08216436	0
1114	海门区	Haimen District	南通市	Nantong	江苏省	Jiangsu	中国	China	121.181616	31.871091	0
1115	海安市	Haian	南通市	Nantong	江苏省	Jiangsu	中国	China	120.4567944	32.5417992	0
1116	如东县	Rudong County	南通市	Nantong	江苏省	Jiangsu	中国	China	121.1713651	32.31176113	0
1119	连云港市	Lianyungang	连云港市	Lianyungang	江苏省	Jiangsu	中国	China	119.1670043	34.5994982	0
1123	赣榆区	Ganyu District	连云港市	Lianyungang	江苏省	Jiangsu	中国	China	119.1230362	34.83777392	0
1124	东海县	Donghai County	连云港市	Lianyungang	江苏省	Jiangsu	中国	China	118.7602003	34.5166688	0
1125	灌云县	Guanyun County	连云港市	Lianyungang	江苏省	Jiangsu	中国	China	119.247463	34.29710059	0
1126	灌南县	Guannan County	连云港市	Lianyungang	江苏省	Jiangsu	中国	China	119.3458004	34.09213157	0
1127	燕尾港	Yanweigang	连云港市	Lianyungang	江苏省	Jiangsu	中国	China	119.7858917	34.47303333	0
1130	淮安市	Huaian	淮安市	Huaian	江苏省	Jiangsu	中国	China	119.0101923	33.61173224	0
1133	楚州区（现淮安区）	Chuzhou District	淮安市	Huaian	江苏省	Jiangsu	中国	China	119.1417604	33.50289904	0
1134	淮安区	Huaianqu	淮安市	Huaian	江苏省	Jiangsu	中国	China	119.1417604	33.50289904	0
1135	涟水县	Lianshui County	淮安市	Huaian	江苏省	Jiangsu	中国	China	119.2605094	33.76247506	0
1136	洪泽区	Hongze District	淮安市	Huaian	江苏省	Jiangsu	中国	China	118.8419484	33.29380822	0
1137	盱眙县	Xuyi County	淮安市	Huaian	江苏省	Jiangsu	中国	China	118.4905785	33.00182457	0
1138	金湖县	Jinhu County	淮安市	Huaian	江苏省	Jiangsu	中国	China	119.0110158	33.0217301	0
1139	淮阴区	Huaiyin District, Huaian	淮安市	Huaian	江苏省	Jiangsu	中国	China	119.03	33.63	0
1141	盐城市	Yancheng	盐城市	Yancheng	江苏省	Jiangsu	中国	China	120.1505106	33.3440036	0
1143	盐都区	Yandu District	盐城市	Yancheng	江苏省	Jiangsu	中国	China	120.1291483	33.34336993	0
1144	东台市	Dongtai	盐城市	Yancheng	江苏省	Jiangsu	中国	China	120.3107158	32.84725608	0
1145	大丰区	Dafeng District	盐城市	Yancheng	江苏省	Jiangsu	中国	China	120.4560229	33.20079083	0
1146	响水县	Xiangshui County	盐城市	Yancheng	江苏省	Jiangsu	中国	China	119.5674031	34.20245723	0
1147	滨海县	Binhai County	盐城市	Yancheng	江苏省	Jiangsu	中国	China	119.8340746	33.99510687	0
1148	阜宁县	Funing County, Yancheng	盐城市	Yancheng	江苏省	Jiangsu	中国	China	119.7984471	33.78313862	0
1149	射阳县	Sheyang County	盐城市	Yancheng	江苏省	Jiangsu	中国	China	120.2552232	33.77166102	0
1150	建湖县	Jianhu County	盐城市	Yancheng	江苏省	Jiangsu	中国	China	119.7919896	33.4721045	0
1152	扬州市	Yangzhou	扬州市	Yangzhou	江苏省	Jiangsu	中国	China	119.4271532	32.38556996	0
1154	邗江区	Hanjiang District, Yangzhou	扬州市	Yangzhou	江苏省	Jiangsu	中国	China	119.3977813	32.37727455	0
1156	仪征市	Yizheng	扬州市	Yangzhou	江苏省	Jiangsu	中国	China	119.1802388	32.26509555	0
1157	高邮市	Gaoyou	扬州市	Yangzhou	江苏省	Jiangsu	中国	China	119.4308625	32.78723517	0
1158	江都区	Jiangdu District	扬州市	Yangzhou	江苏省	Jiangsu	中国	China	119.5556656	32.42698535	0
1159	宝应县	Baoying County	扬州市	Yangzhou	江苏省	Jiangsu	中国	China	119.3090425	33.23718809	0
1161	镇江市	Zhenjiang	镇江市	Zhenjiang	江苏省	Jiangsu	中国	China	119.434412	32.20213693	0
1164	丹徒区	Dantu	镇江市	Zhenjiang	江苏省	Jiangsu	中国	China	119.4280621	32.13343759	0
1165	丹阳市	Danyang	镇江市	Zhenjiang	江苏省	Jiangsu	中国	China	119.5633154	31.99280875	0
1166	扬中市	Yangzhong	镇江市	Zhenjiang	江苏省	Jiangsu	中国	China	119.8146265	32.2357203	0
1167	句容市	Jurong	镇江市	Zhenjiang	江苏省	Jiangsu	中国	China	119.1632694	31.93850339	0
1169	泰州市	Taizhou, Jiangsu	泰州市	Taizhou, Jiangsu	江苏省	Jiangsu	中国	China	119.9040773	32.48789781	0
1172	兴化市	Xinghua	泰州市	Taizhou, Jiangsu	江苏省	Jiangsu	中国	China	119.8284027	32.93121196	0
1173	靖江市	Jingjiang	泰州市	Taizhou, Jiangsu	江苏省	Jiangsu	中国	China	120.256697	32.01441683	0
1174	泰兴市	Taixing	泰州市	Taizhou, Jiangsu	江苏省	Jiangsu	中国	China	120.0049973	32.16844796	0
1175	姜堰区	Jiangyan District	泰州市	Taizhou, Jiangsu	江苏省	Jiangsu	中国	China	120.136496	32.50602124	0
1177	宿迁市	Suqian	宿迁市	Suqian	江苏省	Jiangsu	中国	China	118.2951968	33.94685005	0
1179	宿豫区	Suyu District	宿迁市	Suqian	江苏省	Jiangsu	中国	China	118.3230814	33.94999795	0
1180	沭阳县	Shuyang County	宿迁市	Suqian	江苏省	Jiangsu	中国	China	118.7749021	34.1272898	0
1181	泗阳县	Siyang County	宿迁市	Suqian	江苏省	Jiangsu	中国	China	118.6730755	33.71426472	0
1182	泗洪县	Sihong County	宿迁市	Suqian	江苏省	Jiangsu	中国	China	118.20491	33.45504951	0
1185	杭州市	Hangzhou	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.1650798	30.25258003	0
1186	萧山区	Xiaoshan District	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.2597929	30.15987182	0
1187	余杭区	Yuhang District	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.3034996	30.42032592	0
1188	建德市	Jiande	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	119.2763858	29.48329391	0
1189	富阳区	Fuyang District	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	119.9460172	30.05939327	0
1190	临安区	linanqu	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	119.7153043	30.22959808	0
1191	桐庐县	Tonglu County	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	119.6555677	29.80552648	0
1192	淳安县	Chunan County	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	119.05	29.61	0
1194	台州市	Taizhou, Zhejiang	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.4159789	28.65944786	0
1195	椒江区	Jiaojiang District	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.4352001	28.66958068	0
1196	黄岩区	Huangyan District	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.2547944	28.64308169	0
1197	路桥区	Luqiao District	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.3675586	28.57941077	0
1198	临海市	Linhai	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.1029401	28.83937819	0
1199	温岭市	Wenling	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.3540337	28.36865508	0
1200	玉环市	Yuhuan County	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.212297	28.12491843	0
1201	天台县	Tiantai County	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.021396	29.1414233	0
1202	仙居县	Xianju County	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	120.7288748	28.85360135	0
1204	三门县	Sanmen County	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.395777	29.12131651	0
1205	大陈镇	Dachen Town	台州市	Taizhou, Zhejiang	浙江省	Zhejiang	中国	China	121.893365	28.44139476	0
